number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000606,Active,TRUE,0,0,4,TRUE,Caller 803,Opened by  180,29-02-2016 11:23,?,?,Updated by 340,01-03-2016 12:07,Phone,Location 93,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,03-03-2016 06:46,08-03-2016 07:00
INC0000607,Resolved,TRUE,0,0,5,TRUE,Caller 803,Opened by  180,29-02-2016 11:23,?,?,Updated by 340,03-03-2016 06:46,Phone,Location 93,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,03-03-2016 06:46,08-03-2016 07:00
INC0000608,Closed,FALSE,0,0,6,TRUE,Caller 803,Opened by  180,29-02-2016 11:23,?,?,Updated by 908,08-03-2016 07:00,Phone,Location 93,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,03-03-2016 06:46,08-03-2016 07:00
INC0000609,Active,TRUE,0,0,0,TRUE,Caller 3459,Opened by  40,29-02-2016 11:25,?,?,Updated by 908,29-02-2016 11:25,Phone,Location 2,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 21,29-02-2016 12:53,05-03-2016 13:00
INC0000610,Resolved,TRUE,0,0,2,TRUE,Caller 3459,Opened by  40,29-02-2016 11:25,?,?,Updated by 88,29-02-2016 12:53,Phone,Location 2,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 21,29-02-2016 12:53,05-03-2016 13:00
INC0000611,Closed,FALSE,0,0,3,TRUE,Caller 3459,Opened by  40,29-02-2016 11:25,?,?,Updated by 908,05-03-2016 13:00,Phone,Location 2,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 21,29-02-2016 12:53,05-03-2016 13:00
INC0000612,New,TRUE,0,0,0,TRUE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 573,29-02-2016 12:10,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000613,New,TRUE,1,0,1,TRUE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 746,01-03-2016 01:27,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000614,New,TRUE,2,0,2,TRUE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 213,02-03-2016 14:09,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000615,New,TRUE,2,0,3,TRUE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 135,03-03-2016 15:37,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000616,Awaiting User Info,TRUE,2,0,4,TRUE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 135,03-03-2016 15:37,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000617,Awaiting User Info,TRUE,2,0,6,TRUE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 135,08-03-2016 09:27,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000618,Resolved,TRUE,2,0,7,TRUE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 135,08-03-2016 09:27,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000619,Closed,FALSE,2,0,8,FALSE,Caller 220,Opened by  301,29-02-2016 11:48,Created by 129,29-02-2016 12:10,Updated by 908,24-03-2016 18:40,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 30,08-03-2016 09:27,24-03-2016 18:40
INC0000620,New,TRUE,0,0,0,TRUE,Caller 1969,Opened by  180,29-02-2016 11:53,Created by 81,29-02-2016 11:56,Updated by 340,29-02-2016 11:56,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29-02-2016 13:36,05-03-2016 14:00
INC0000621,New,TRUE,1,0,1,TRUE,Caller 1969,Opened by  180,29-02-2016 11:53,Created by 81,29-02-2016 11:56,Updated by 750,29-02-2016 11:58,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29-02-2016 13:36,05-03-2016 14:00
INC0000622,New,TRUE,1,0,3,TRUE,Caller 1969,Opened by  180,29-02-2016 11:53,Created by 81,29-02-2016 11:56,Updated by 340,29-02-2016 12:03,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29-02-2016 13:36,05-03-2016 14:00
INC0000623,New,TRUE,1,0,4,TRUE,Caller 1969,Opened by  180,29-02-2016 11:53,Created by 81,29-02-2016 11:56,Updated by 340,29-02-2016 12:08,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29-02-2016 13:36,05-03-2016 14:00
INC0000624,Resolved,TRUE,1,0,5,TRUE,Caller 1969,Opened by  180,29-02-2016 11:53,Created by 81,29-02-2016 11:56,Updated by 340,29-02-2016 12:08,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29-02-2016 13:36,05-03-2016 14:00
INC0000625,Resolved,TRUE,1,0,6,TRUE,Caller 1969,Opened by  180,29-02-2016 11:53,Created by 81,29-02-2016 11:56,Updated by 859,29-02-2016 13:36,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29-02-2016 13:36,05-03-2016 14:00
INC0000626,Closed,FALSE,1,0,7,TRUE,Caller 1969,Opened by  180,29-02-2016 11:53,Created by 81,29-02-2016 11:56,Updated by 908,05-03-2016 14:00,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29-02-2016 13:36,05-03-2016 14:00
INC0000627,Active,TRUE,0,0,0,TRUE,Caller 3342,Opened by  40,29-02-2016 11:56,Created by 20,29-02-2016 11:59,Updated by 88,29-02-2016 11:59,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,09-03-2016 17:24,17-03-2016 16:27
INC0000628,Active,TRUE,1,0,2,TRUE,Caller 3342,Opened by  40,29-02-2016 11:56,Created by 20,29-02-2016 11:59,Updated by 135,03-03-2016 15:05,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,09-03-2016 17:24,17-03-2016 16:27
INC0000629,Active,TRUE,1,0,3,TRUE,Caller 3342,Opened by  40,29-02-2016 11:56,Created by 20,29-02-2016 11:59,Updated by 241,03-03-2016 15:31,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,09-03-2016 17:24,17-03-2016 16:27
INC0000630,Awaiting User Info,TRUE,1,0,4,TRUE,Caller 3342,Opened by  40,29-02-2016 11:56,Created by 20,29-02-2016 11:59,Updated by 241,03-03-2016 15:31,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,09-03-2016 17:24,17-03-2016 16:27
INC0000631,Resolved,TRUE,1,0,7,TRUE,Caller 3342,Opened by  40,29-02-2016 11:56,Created by 20,29-02-2016 11:59,Updated by 241,09-03-2016 17:24,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,09-03-2016 17:24,17-03-2016 16:27
INC0000632,Closed,FALSE,1,0,8,FALSE,Caller 3342,Opened by  40,29-02-2016 11:56,Created by 20,29-02-2016 11:59,Updated by 241,17-03-2016 16:27,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,09-03-2016 17:24,17-03-2016 16:27
INC0000633,New,TRUE,0,0,0,TRUE,Caller 2303,Opened by  131,29-02-2016 11:58,?,?,Updated by 908,29-02-2016 11:58,Phone,Location 143,Category 61,Subcategory 16,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 130,02-03-2016 14:06,07-03-2016 15:00
INC0000634,New,TRUE,1,0,1,TRUE,Caller 2303,Opened by  131,29-02-2016 11:58,?,?,Updated by 750,29-02-2016 13:14,Phone,Location 143,Category 61,Subcategory 16,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 130,02-03-2016 14:06,07-03-2016 15:00
INC0000635,Active,TRUE,1,0,2,TRUE,Caller 2303,Opened by  131,29-02-2016 11:58,?,?,Updated by 552,02-03-2016 13:58,Phone,Location 143,Category 61,Subcategory 16,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 130,02-03-2016 14:06,07-03-2016 15:00
INC0000636,Resolved,TRUE,1,0,3,TRUE,Caller 2303,Opened by  131,29-02-2016 11:58,?,?,Updated by 552,02-03-2016 14:06,Phone,Location 143,Category 61,Subcategory 16,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 130,02-03-2016 14:06,07-03-2016 15:00
INC0000637,Closed,FALSE,1,0,4,TRUE,Caller 2303,Opened by  131,29-02-2016 11:58,?,?,Updated by 908,07-03-2016 15:00,Phone,Location 143,Category 61,Subcategory 16,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 130,02-03-2016 14:06,07-03-2016 15:00
INC0000638,New,TRUE,0,0,0,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 88,29-02-2016 12:07,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000639,New,TRUE,1,0,1,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 746,01-03-2016 01:38,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000640,Active,TRUE,1,0,2,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 653,01-03-2016 10:27,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000641,Active,TRUE,1,0,3,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 653,01-03-2016 17:01,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000642,Awaiting User Info,TRUE,1,0,4,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 653,01-03-2016 17:01,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000643,Awaiting User Info,TRUE,1,0,5,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 653,02-03-2016 09:18,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000644,Awaiting User Info,TRUE,1,0,6,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 653,03-03-2016 08:26,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000645,Awaiting User Info,TRUE,1,0,7,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 653,03-03-2016 08:26,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000646,Resolved,TRUE,1,0,9,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 653,03-03-2016 08:57,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000647,Closed,FALSE,1,0,10,TRUE,Caller 3342,Opened by  40,29-02-2016 12:01,Created by 20,29-02-2016 12:07,Updated by 908,08-03-2016 09:00,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,TRUE,FALSE,Do Not Notify,?,?,?,?,code 1,Resolved by 159,03-03-2016 08:57,08-03-2016 09:00
INC0000648,New,TRUE,0,0,0,TRUE,Caller 197,Opened by  301,29-02-2016 12:11,Created by 129,29-02-2016 12:42,Updated by 573,29-02-2016 12:42,Phone,Location 70,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 153,29-02-2016 16:08,05-03-2016 17:00
INC0000649,New,TRUE,0,0,1,TRUE,Caller 197,Opened by  301,29-02-2016 12:11,Created by 129,29-02-2016 12:42,Updated by 881,29-02-2016 16:06,Phone,Location 70,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 153,29-02-2016 16:08,05-03-2016 17:00
INC0000650,Resolved,TRUE,0,0,2,TRUE,Caller 197,Opened by  301,29-02-2016 12:11,Created by 129,29-02-2016 12:42,Updated by 881,29-02-2016 16:08,Phone,Location 70,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,TRUE,TRUE,Do Not Notify,?,?,?,?,code 11,Resolved by 153,29-02-2016 16:08,05-03-2016 17:00
INC0000651,Closed,FALSE,0,0,3,TRUE,Caller 197,Opened by  301,29-02-2016 12:11,Created by 129,29-02-2016 12:42,Updated by 908,05-03-2016 17:00,Phone,Location 70,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,TRUE,TRUE,Do Not Notify,?,?,?,?,code 11,Resolved by 153,29-02-2016 16:08,05-03-2016 17:00
INC0000652,New,TRUE,0,0,0,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 129,29-02-2016 12:33,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000653,Active,TRUE,1,0,1,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 798,29-02-2016 16:27,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000654,Awaiting User Info,TRUE,1,0,2,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 614,29-02-2016 17:35,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000655,Awaiting User Info,TRUE,1,0,3,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 60,01-03-2016 07:44,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000656,Active,TRUE,1,0,4,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 60,01-03-2016 07:44,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000657,Awaiting Problem,TRUE,1,0,6,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 862,04-03-2016 14:00,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000658,Awaiting Problem,TRUE,1,0,7,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 614,07-03-2016 15:08,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000659,Active,TRUE,1,0,8,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 614,07-03-2016 15:09,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000660,Resolved,TRUE,1,0,9,TRUE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 614,07-03-2016 15:12,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000661,Closed,FALSE,1,0,10,FALSE,Caller 917,Opened by  55,29-02-2016 12:14,Created by 30,29-02-2016 12:33,Updated by 908,24-03-2016 18:40,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,TRUE,FALSE,Do Not Notify,?,?,?,?,code 10,Resolved by 143,07-03-2016 15:12,24-03-2016 18:40
INC0000662,New,TRUE,0,0,0,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 908,29-02-2016 12:20,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 12,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000663,New,TRUE,0,0,1,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 622,03-03-2016 10:32,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 12,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000664,New,TRUE,1,0,2,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 622,03-03-2016 10:32,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000665,New,TRUE,1,0,3,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 133,03-03-2016 18:46,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000666,New,TRUE,1,0,4,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 727,04-03-2016 11:21,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000667,Awaiting User Info,TRUE,1,0,5,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 727,04-03-2016 11:35,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000668,Awaiting User Info,TRUE,1,0,6,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 727,04-03-2016 16:09,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000669,Awaiting User Info,TRUE,1,0,8,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 429,09-03-2016 13:52,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000670,Awaiting User Info,TRUE,1,0,9,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 135,09-03-2016 15:06,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000671,Awaiting User Info,TRUE,1,0,10,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 60,12-03-2016 10:22,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000672,Awaiting User Info,TRUE,1,0,11,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 111,12-03-2016 18:34,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
INC0000673,Resolved,TRUE,1,0,12,TRUE,Caller 3032,Opened by  501,29-02-2016 12:20,?,?,Updated by 578,12-03-2016 21:23,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 150,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12-03-2016 21:23,24-03-2016 18:50
